articulo,productos_afectados,cat_antes(ids),cat_despues,especialidades,genero_migrado,accion
LAURA-005,3,14,Sandalias y Chalas,urbano,0,APPLY
LAUREN-17,1,14,Sandalias y Chalas,"urbano,fiesta",0,APPLY
LC-0040,2,14,Sandalias y Chalas,urbano,0,APPLY
LC-0110,4,14,Sandalias y Chalas,urbano,0,APPLY
LC-0130,1,14,Sandalias y Chalas,urbano,0,APPLY
LC-080,2,14,Sandalias y Chalas,urbano,0,APPLY
LC002-70,2,14,Sandalias y Chalas,urbano,0,APPLY
LC-0100,5,14,Sandalias y Chalas,urbano,0,APPLY
21-BOOP-1,4,14,Sandalias y Chalas,urbano,0,APPLY
LEPPARD,1,14,Sandalias y Chalas,urbano,0,APPLY
LOUIS-403,1,14,Sandalias y Chalas,urbano,0,APPLY
LOUIS-X01,1,14,Sandalias y Chalas,urbano,0,APPLY
LOWPRIMA-1,2,14,Sandalias y Chalas,urbano,0,APPLY
LTS094Y-9,2,14,Sandalias y Chalas,urbano,0,APPLY
LU1008,3,14,Sandalias y Chalas,urbano,0,APPLY
M030608,1,14,Sandalias y Chalas,urbano,0,APPLY
M17354,1,14,Sandalias y Chalas,urbano,0,APPLY
2100266C,3,14,Sandalias y Chalas,urbano,0,APPLY
M220,6,46,Sandalias y Chalas,urbano,0,APPLY
21031,2,14,Sandalias y Chalas,urbano,0,APPLY
M9-1235-1,1,14,Sandalias y Chalas,urbano,0,APPLY
M9-5B198-4,2,14,Sandalias y Chalas,urbano,0,APPLY
M9-D335-795,3,14,Sandalias y Chalas,urbano,0,APPLY
1385401,1,14,Sandalias y Chalas,urbano,0,APPLY
MA-0262-6,3,14,Sandalias y Chalas,urbano,0,APPLY
MA-15116-5,1,14,Sandalias y Chalas,urbano,0,APPLY
MA-201-51A,3,14,Sandalias y Chalas,urbano,0,APPLY
MA-201-52,2,14,Sandalias y Chalas,urbano,0,APPLY
MA-2152-16,2,14,Sandalias y Chalas,urbano,0,APPLY
MA-403-1,2,14,Sandalias y Chalas,urbano,0,APPLY
MA201-50,1,14,Sandalias y Chalas,urbano,0,APPLY
1385402,1,14,Sandalias y Chalas,urbano,0,APPLY
2104561C,3,14,Sandalias y Chalas,urbano,0,APPLY
2105,10,14;24,Sandalias y Chalas,"urbano,fiesta",0,APPLY
21050-21059,4,14,Sandalias y Chalas,urbano,0,APPLY
MALTA-8,4,14,Sandalias y Chalas,urbano,0,APPLY
MANALI-1,2,14,Sandalias y Chalas,urbano,0,APPLY
MANALI-10,2,14,Sandalias y Chalas,urbano,0,APPLY
MANALI-11,2,14,Sandalias y Chalas,urbano,0,APPLY
MANDY,1,14,Sandalias y Chalas,urbano,0,APPLY
MANCHESTER,1,14,Sandalias y Chalas,urbano,0,APPLY
MARTE,2,14,Sandalias y Chalas,urbano,0,APPLY
MARTE-1,2,14,Sandalias y Chalas,"urbano,vestir",0,APPLY
MAZARA,1,14,Sandalias y Chalas,urbano,0,APPLY
MC86137-4,1,14,Sandalias y Chalas,urbano,0,APPLY
MD1208-6,1,14,Sandalias y Chalas,urbano,0,APPLY
1385403,1,14,Sandalias y Chalas,urbano,0,APPLY
MENPHIS-12,3,14,Sandalias y Chalas,urbano,0,APPLY
MERIDA,4,14,Sandalias y Chalas,urbano,0,APPLY
MESINI,1,14,Sandalias y Chalas,urbano,0,APPLY
MF-3974-2,2,14,Sandalias y Chalas,urbano,0,APPLY
MI-307-0814,1,14,Sandalias y Chalas,"urbano,vestir",0,APPLY
MILAN4,3,14,Sandalias y Chalas,urbano,0,APPLY
MICA-2,2,14,Sandalias y Chalas,urbano,0,APPLY
MILAN2,1,14,Sandalias y Chalas,urbano,0,APPLY
MINNIE1A-90,1,14,Sandalias y Chalas,urbano,0,APPLY
MISTER,3,14,Sandalias y Chalas,urbano,0,APPLY
211-6041,1,14,Sandalias y Chalas,urbano,0,APPLY
211-6628,3,14,Sandalias y Chalas,urbano,0,APPLY
211-7496,3,14,Sandalias y Chalas,urbano,0,APPLY
211-7839,2,14,Sandalias y Chalas,urbano,0,APPLY
2110163C,1,14,Sandalias y Chalas,"urbano,vestir",0,APPLY
2110652C,1,14,Sandalias y Chalas,"urbano,vestir",0,APPLY
211003,1,14,Sandalias y Chalas,urbano,0,APPLY
2111753C,1,14,Sandalias y Chalas,"urbano,vestir",0,APPLY
2112.558.20558.16072,2,14,Sandalias y Chalas,urbano,0,APPLY
21121008829,1,14,Sandalias y Chalas,urbano,0,APPLY
MOLKO,1,14,Sandalias y Chalas,urbano,0,APPLY
MOSSI-1,2,14,Sandalias y Chalas,urbano,0,APPLY
MR1047-02,2,14,Sandalias y Chalas,urbano,0,APPLY
MR1047-06,1,14,Sandalias y Chalas,urbano,0,APPLY
2114,5,14;21,Sandalias y Chalas,urbano,0,APPLY
2114.242.13070-66,2,14,Sandalias y Chalas,urbano,0,APPLY
2114.242.13422-52445,2,14,Sandalias y Chalas,urbano,0,APPLY
2114.242.15164-15760,2,14,Sandalias y Chalas,urbano,0,APPLY
2114.132.11808-23146,1,14,Sandalias y Chalas,urbano,0,APPLY
MU-15515,2,14,Sandalias y Chalas,urbano,0,APPLY
MUCH-1,1,14,Sandalias y Chalas,urbano,0,APPLY
2114100,2,14,Sandalias y Chalas,urbano,0,APPLY
2115,7,7;14,Sandalias y Chalas,urbano,0,APPLY
N59-ZY-20,3,14,Sandalias y Chalas,urbano,0,APPLY
N59-ZY485-1,4,14,Sandalias y Chalas,urbano,0,APPLY
2115562C,3,14,Sandalias y Chalas,"urbano,vestir",0,APPLY
N8550-9,5,14,Sandalias y Chalas,urbano,0,APPLY
NERIO,2,14,Sandalias y Chalas,urbano,0,APPLY
NANAS,2,14,Sandalias y Chalas,urbano,0,APPLY
NFJH5569-8A,3,14,Sandalias y Chalas,urbano,0,APPLY
NFJH8231-3,3,14,Sandalias y Chalas,urbano,0,APPLY
NFG209S23,11,14,Sandalias y Chalas,urbano,0,APPLY
NFJH8231-3A,3,14,Sandalias y Chalas,urbano,0,APPLY
NFJH8419-3,3,14,Sandalias y Chalas,urbano,0,APPLY
NFL5381-11,2,14,Sandalias y Chalas,urbano,0,APPLY
NFL5381-13,2,14,Sandalias y Chalas,urbano,0,APPLY
NFL5567-2,2,14,Sandalias y Chalas,urbano,0,APPLY
NFL5567-6,2,14,Sandalias y Chalas,urbano,0,APPLY
NIZZA,2,14,Sandalias y Chalas,urbano,0,APPLY
NJZ9502-2,3,14,Sandalias y Chalas,urbano,0,APPLY
NK-AV003-12,1,14,Sandalias y Chalas,urbano,0,APPLY
NK-AV003-15,2,14,Sandalias y Chalas,urbano,0,APPLY
NK-AV003-25,1,14,Sandalias y Chalas,urbano,0,APPLY
NK-F057-9,1,14,Sandalias y Chalas,urbano,0,APPLY
NK-FK318-1,1,14,Sandalias y Chalas,urbano,0,APPLY
NK-GD6-001-4,1,14,Sandalias y Chalas,urbano,0,APPLY
NK-GD6-001-86,2,14,Sandalias y Chalas,urbano,0,APPLY
NK-GD6-81-8,1,14,Sandalias y Chalas,urbano,0,APPLY
NK-SU001-35,2,14,Sandalias y Chalas,urbano,0,APPLY
NK-SU005-62,2,14,Sandalias y Chalas,urbano,0,APPLY
NK-SU053-3,2,14,Sandalias y Chalas,urbano,0,APPLY
NK-SU072-30,2,14,Sandalias y Chalas,urbano,0,APPLY
NK-SU072-4,2,14,Sandalias y Chalas,urbano,0,APPLY
1380403,1,14,Sandalias y Chalas,urbano,0,APPLY
NU-3811-4,1,14,Sandalias y Chalas,urbano,0,APPLY
NU-60188-60187-7,1,14,Sandalias y Chalas,urbano,0,APPLY
NU-8492-5152-20,2,14,Sandalias y Chalas,urbano,0,APPLY
1380404,2,14,Sandalias y Chalas,urbano,0,APPLY
O12670,1,14,Sandalias y Chalas,urbano,0,APPLY
O78260,1,14,Sandalias y Chalas,urbano,0,APPLY
OLIVE-2,3,14,Sandalias y Chalas,urbano,0,APPLY
OLIVE-3,2,14,Sandalias y Chalas,urbano,0,APPLY
OLIVIA-3,2,14,Sandalias y Chalas,urbano,0,APPLY
OMERO,1,14,Sandalias y Chalas,urbano,0,APPLY
P1-161067,1,14,Sandalias y Chalas,urbano,0,APPLY
P1-405059,1,14,Sandalias y Chalas,urbano,0,APPLY
P1325A-41,3,14,Sandalias y Chalas,urbano,0,APPLY
P1325A-42,2,14,Sandalias y Chalas,urbano,0,APPLY
2119752C,1,14,Sandalias y Chalas,"urbano,vestir",0,APPLY
2119761C,1,14,Sandalias y Chalas,"urbano,vestir",0,APPLY
PASCO-2,2,14,Sandalias y Chalas,urbano,0,APPLY
212-6141,2,14,Sandalias y Chalas,urbano,0,APPLY
PH202A208A-F,3,14,Sandalias y Chalas,urbano,0,APPLY
PH202AP04R,1,14,Sandalias y Chalas,urbano,0,APPLY
PH202AP07T,1,14,Sandalias y Chalas,urbano,0,APPLY
PH203AL08A,1,14,Sandalias y Chalas,urbano,0,APPLY
PH219SU016,1,14,Sandalias y Chalas,urbano,0,APPLY
MARC,1,14,Sandalias y Chalas,urbano,0,APPLY
MAREK,1,14,Sandalias y Chalas,urbano,0,APPLY
PI-11015900000015,4,14,Sandalias y Chalas,urbano,0,APPLY
PI-140071,2,2;14,Sandalias y Chalas,urbano,0,APPLY
PI-148023,1,14,Sandalias y Chalas,urbano,0,APPLY
PI-148026,2,14,Sandalias y Chalas,urbano,0,APPLY
PI-161064,1,14,Sandalias y Chalas,urbano,0,APPLY
PI-161067,2,14,Sandalias y Chalas,urbano,0,APPLY
PI-161068,2,14,Sandalias y Chalas,urbano,0,APPLY
PI-161113,1,14,Sandalias y Chalas,urbano,0,APPLY
PI-163005,3,14,Sandalias y Chalas,urbano,0,APPLY
PI-330015,1,14,Sandalias y Chalas,urbano,0,APPLY
PI-400131,1,14,Sandalias y Chalas,urbano,0,APPLY
PI-400142,1,14,Sandalias y Chalas,"urbano,vestir",0,APPLY
PI-403089,1,14,Sandalias y Chalas,urbano,0,APPLY
PI-403091,1,14,Sandalias y Chalas,urbano,0,APPLY
PI-404038,3,14,Sandalias y Chalas,urbano,0,APPLY
PI-404040,1,14,Sandalias y Chalas,urbano,0,APPLY
PI-405057,1,14,Sandalias y Chalas,urbano,0,APPLY
PI-405059,1,14,Sandalias y Chalas,urbano,0,APPLY
PI-408082,4,14,Sandalias y Chalas,urbano,0,APPLY
PI-411011,2,14,Sandalias y Chalas,urbano,0,APPLY
PI-416007,2,14,Sandalias y Chalas,"urbano,vestir",0,APPLY
PI-416016,1,14,Sandalias y Chalas,"urbano,vestir",0,APPLY
PI-416032,5,14,Sandalias y Chalas,urbano,0,APPLY
PI-451008,1,2,Sandalias y Chalas,"urbano,vestir",0,APPLY
PI-464010,1,14,Sandalias y Chalas,urbano,0,APPLY
PI-464038,2,14,Sandalias y Chalas,urbano,0,APPLY
PI-501038,1,14,Sandalias y Chalas,urbano,0,APPLY
PI-504034,3,14,Sandalias y Chalas,urbano,0,APPLY
PI-511002,1,14,Sandalias y Chalas,urbano,0,APPLY
PI-511006,2,14,Sandalias y Chalas,urbano,0,APPLY
PI-511009,2,14,Sandalias y Chalas,urbano,0,APPLY
PI-537047,1,14,Sandalias y Chalas,urbano,0,APPLY
PI-538054,1,14,Sandalias y Chalas,urbano,0,APPLY
PI-538066,1,14,Sandalias y Chalas,urbano,0,APPLY
PI-538070,2,14,Sandalias y Chalas,urbano,0,APPLY
PI-540136,2,14,Sandalias y Chalas,urbano,0,APPLY
PI-540172,1,14,Sandalias y Chalas,"urbano,vestir",0,APPLY
PI-541027,2,14,Sandalias y Chalas,urbano,0,APPLY
PI-541043,1,14,Sandalias y Chalas,"urbano,vestir",0,APPLY
PI-541045,2,14,Sandalias y Chalas,urbano,0,APPLY
PI-547075,2,14,Sandalias y Chalas,urbano,0,APPLY
PI-547078,2,14,Sandalias y Chalas,urbano,0,APPLY
PI-547082,2,14,Sandalias y Chalas,urbano,0,APPLY
PI-547083,2,14,Sandalias y Chalas,urbano,0,APPLY
PI-556019,2,14,Sandalias y Chalas,urbano,0,APPLY
PI-556036,1,14,Sandalias y Chalas,"urbano,vestir",0,APPLY
PI-560007,1,14,Sandalias y Chalas,"urbano,vestir",0,APPLY
PI-56004,1,14,Sandalias y Chalas,urbano,0,APPLY
PI-57001,2,14,Sandalias y Chalas,urbano,0,APPLY
PI-57003,1,14,Sandalias y Chalas,urbano,0,APPLY
PI-701030,1,14,Sandalias y Chalas,urbano,0,APPLY
PI-701031,1,14,Sandalias y Chalas,urbano,0,APPLY
PI-715011,1,14,Sandalias y Chalas,urbano,0,APPLY
PI-805044,1,14,Sandalias y Chalas,"urbano,vestir",0,APPLY
PI-805049,1,14,Sandalias y Chalas,"urbano,vestir",0,APPLY
PI-805057,1,14,Sandalias y Chalas,urbano,0,APPLY
PI-805060,2,14,Sandalias y Chalas,urbano,0,APPLY
PI-811145,1,14,Sandalias y Chalas,urbano,0,APPLY
PI-820008,1,14,Sandalias y Chalas,urbano,0,APPLY
PI-835010,3,14,Sandalias y Chalas,urbano,0,APPLY
PI-835014,2,14,Sandalias y Chalas,urbano,0,APPLY
PI-856002,1,14,Sandalias y Chalas,"urbano,vestir",0,APPLY
PI-902038,1,14,Sandalias y Chalas,urbano,0,APPLY
PI-943086,1,14,Sandalias y Chalas,urbano,0,APPLY
PI-943089,1,14,Sandalias y Chalas,urbano,0,APPLY
PIERINA,2,14,Sandalias y Chalas,urbano,0,APPLY
PIERO,1,14,Sandalias y Chalas,urbano,0,APPLY
PIPA-1,2,14,Sandalias y Chalas,urbano,0,APPLY
PK202AP04R,1,14,Sandalias y Chalas,urbano,0,APPLY
PK203AP016,1,14,Sandalias y Chalas,urbano,0,APPLY
PK217AP0PT,1,14,Sandalias y Chalas,urbano,0,APPLY
PK232SU08A,1,14,Sandalias y Chalas,urbano,0,APPLY
PM1628,3,14,Sandalias y Chalas,urbano,0,APPLY
PM206SU08A,1,14,Sandalias y Chalas,urbano,0,APPLY
PORTER,1,14,Sandalias y Chalas,urbano,0,APPLY
PRESLEY2,2,14,Sandalias y Chalas,urbano,0,APPLY
PRIMA-1,2,14,Sandalias y Chalas,urbano,0,APPLY
PRIMA-2,3,14,Sandalias y Chalas,urbano,0,APPLY
2121.122,3,14,Sandalias y Chalas,urbano,0,APPLY
2121.131.22311.80573,3,14,Sandalias y Chalas,urbano,0,APPLY
Q22610,1,14,Sandalias y Chalas,urbano,0,APPLY
Q22612,2,1;14,Sandalias y Chalas,urbano,0,APPLY
Q23114,2,1;14,Sandalias y Chalas,urbano,0,APPLY
Q23227,1,14,Sandalias y Chalas,urbano,0,APPLY
Q23229,1,14,Sandalias y Chalas,urbano,0,APPLY
Q23247,1,14,Sandalias y Chalas,urbano,0,APPLY
1365,1,14,Sandalias y Chalas,urbano,0,APPLY
161-4864,2,14,Sandalias y Chalas,urbano,0,APPLY
1596305,1,14,Sandalias y Chalas,urbano,0,APPLY
1634201,1,14,Sandalias y Chalas,urbano,0,APPLY
2-MANALI-20,1,14,Sandalias y Chalas,urbano,0,APPLY
2072-1,2,14,Sandalias y Chalas,urbano,0,APPLY
2305-107-J-6,1,14,Sandalias y Chalas,urbano,0,APPLY
23228585,1,14,Sandalias y Chalas,urbano,0,APPLY
2501 01,4,14,Sandalias y Chalas,urbano,0,APPLY
2501 90,5,14,Sandalias y Chalas,urbano,0,APPLY
264-5036,1,14,Sandalias y Chalas,urbano,0,APPLY
2677,1,14,Sandalias y Chalas,urbano,0,APPLY
2682,1,14,Sandalias y Chalas,urbano,0,APPLY
3242,2,14,Sandalias y Chalas,urbano,0,APPLY
3561,2,14;63,Sandalias y Chalas,urbano,0,APPLY
369-2043,2,14,Sandalias y Chalas,urbano,0,APPLY
369-5043,2,14,Sandalias y Chalas,urbano,0,APPLY
369-9043,2,14,Sandalias y Chalas,urbano,0,APPLY
38357,1,14,Sandalias y Chalas,urbano,0,APPLY
38396,1,14,Sandalias y Chalas,urbano,0,APPLY
4127,1,14,Sandalias y Chalas,"urbano,vestir",0,APPLY
5508,1,14,Sandalias y Chalas,urbano,0,APPLY
5556,1,14,Sandalias y Chalas,urbano,0,APPLY
569-1046,2,14,Sandalias y Chalas,urbano,0,APPLY
569-2043,2,14,Sandalias y Chalas,urbano,0,APPLY
569-5043,2,14,Sandalias y Chalas,urbano,0,APPLY
569-5046,3,14,Sandalias y Chalas,urbano,0,APPLY
5875,1,14,Sandalias y Chalas,urbano,0,APPLY
5882,2,14;26,Sandalias y Chalas,"urbano,vestir",0,APPLY
5AC269,1,14,Sandalias y Chalas,urbano,0,APPLY
5AC279,1,14,Sandalias y Chalas,urbano,0,APPLY
5AC281,1,14,Sandalias y Chalas,urbano,0,APPLY
5AC335,1,14,Sandalias y Chalas,urbano,0,APPLY
5AC336,1,14,Sandalias y Chalas,urbano,0,APPLY
5AC344,1,14,Sandalias y Chalas,urbano,0,APPLY
5AC301,1,14,Sandalias y Chalas,urbano,0,APPLY
5AC302,1,14,Sandalias y Chalas,urbano,0,APPLY
5AC303,1,14,Sandalias y Chalas,urbano,0,APPLY
5AC306,1,14,Sandalias y Chalas,urbano,0,APPLY
5AC325,1,14,Sandalias y Chalas,urbano,0,APPLY
5AC333,2,14,Sandalias y Chalas,urbano,0,APPLY
5AC345,2,14,Sandalias y Chalas,urbano,0,APPLY
6210.1037.26580-86141,3,14,Sandalias y Chalas,urbano,0,APPLY
640187REG,2,14,Sandalias y Chalas,urbano,0,APPLY
7165.113.24673.87636,3,2,Sandalias y Chalas,"urbano,vestir",0,APPLY
75,10,2;7;12;14;35;43,Sandalias y Chalas,urbano,0,APPLY
2124,1,14,Sandalias y Chalas,urbano,0,APPLY
864-4220,1,14,Sandalias y Chalas,urbano,0,APPLY
864-4310,1,14,Sandalias y Chalas,urbano,0,APPLY
8455.305.22926-35035,4,14,Sandalias y Chalas,urbano,0,APPLY
8455.305.22926-85497,4,14,Sandalias y Chalas,urbano,0,APPLY
86469L,2,14,Sandalias y Chalas,urbano,0,APPLY
86473N,2,14,Sandalias y Chalas,urbano,0,APPLY
ADAM,1,14,Sandalias y Chalas,urbano,0,APPLY
92001,3,14,Sandalias y Chalas,urbano,0,APPLY
AZ2050111026-251,3,14,Sandalias y Chalas,urbano,0,APPLY
C2-361-5,1,14,Sandalias y Chalas,urbano,0,APPLY
C3-DY2-03-90,1,14,Sandalias y Chalas,urbano,0,APPLY
C335-883,2,14,Sandalias y Chalas,urbano,0,APPLY
CE12804-10,1,14,Sandalias y Chalas,urbano,0,APPLY
CE12804-20,1,14,Sandalias y Chalas,urbano,0,APPLY
CI8453,4,14,Sandalias y Chalas,urbano,0,APPLY
PI-16302200000003,2,14,Sandalias y Chalas,urbano,0,APPLY
CT-CP018237,2,14,Sandalias y Chalas,urbano,0,APPLY
CT-K0049E6,3,14,Sandalias y Chalas,urbano,0,APPLY
CT-M010906,2,14,Sandalias y Chalas,urbano,0,APPLY
D1-880-317-20,4,14,Sandalias y Chalas,urbano,0,APPLY
EMMY,1,14,Sandalias y Chalas,urbano,0,APPLY
FERDINAND,1,14,Sandalias y Chalas,urbano,0,APPLY
G2115,8,14,Sandalias y Chalas,urbano,0,APPLY
GR-CT-11619,14,14,Sandalias y Chalas,urbano,0,APPLY
GR-CT-11840,7,14,Sandalias y Chalas,urbano,0,APPLY
GR-CT-11859,11,14,Sandalias y Chalas,urbano,0,APPLY
GR-GR16133,2,14,Sandalias y Chalas,urbano,0,APPLY
GR-GR16134,1,14,Sandalias y Chalas,urbano,0,APPLY
GR-GR16136,2,14,Sandalias y Chalas,urbano,0,APPLY
GR-GR16155,1,14,Sandalias y Chalas,urbano,0,APPLY
GR-GR16242,2,14,Sandalias y Chalas,urbano,0,APPLY
GR-GR16723,2,14,Sandalias y Chalas,urbano,0,APPLY
GR-GR16725,1,14,Sandalias y Chalas,urbano,0,APPLY
GR-GR16738,4,14,Sandalias y Chalas,urbano,0,APPLY
GR-GR16952,4,14,Sandalias y Chalas,urbano,0,APPLY
GR-GR16969,1,14,Sandalias y Chalas,urbano,0,APPLY
GR-CT-11871,7,14,Sandalias y Chalas,urbano,0,APPLY
HI-G-I1087-2,1,14,Sandalias y Chalas,urbano,0,APPLY
4718,1,2,Sandalias y Chalas,"urbano,vestir",0,APPLY
KT440MULT-7,1,14,Sandalias y Chalas,urbano,0,APPLY
L50402TAN-1,1,14,Sandalias y Chalas,urbano,0,APPLY
5379,1,14,Sandalias y Chalas,urbano,0,APPLY
PI-144008,1,14,Sandalias y Chalas,"urbano,vestir",0,APPLY
OA132519,3,14,Sandalias y Chalas,urbano,0,APPLY
OA210S18,2,14,Sandalias y Chalas,urbano,0,APPLY
PI-430073,2,14,Sandalias y Chalas,urbano,0,APPLY
PI-430077,2,14,Sandalias y Chalas,urbano,0,APPLY
PI-451007,1,14,Sandalias y Chalas,"urbano,vestir",0,APPLY
PI-540133,1,14,Sandalias y Chalas,urbano,0,APPLY
GOGO,1,14,Sandalias y Chalas,urbano,0,APPLY
QF33048-10,2,14,Sandalias y Chalas,urbano,0,APPLY
R540217,1,14,Sandalias y Chalas,urbano,0,APPLY
R55148,1,14,Sandalias y Chalas,urbano,0,APPLY
RC12502N,1,14,Sandalias y Chalas,urbano,0,APPLY
RC12606B,1,14,Sandalias y Chalas,urbano,0,APPLY
RC12606C,1,14,Sandalias y Chalas,urbano,0,APPLY
RC12606N,1,14,Sandalias y Chalas,urbano,0,APPLY
RC15519B,1,14,Sandalias y Chalas,urbano,0,APPLY
RC15519N,1,14,Sandalias y Chalas,urbano,0,APPLY
RE60909,2,14,Sandalias y Chalas,urbano,0,APPLY
RE61716,2,14,Sandalias y Chalas,urbano,0,APPLY
RF-000217POG,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-000217SGL,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-000227BW2,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-000232,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-000232BZB-070,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-00024BRE,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-00024BRO,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001010BLA,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001010NPR,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001041BKS,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001051GRE,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001091BPI,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001091CHP,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001172MLT,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001310BLA,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001310BRO,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001310LEO,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001331COC,3,14,Sandalias y Chalas,urbano,0,APPLY
RF-001331RAS,3,14,Sandalias y Chalas,urbano,0,APPLY
RF-001332BLA,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001361,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001361NDO,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001384BLS,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001392,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001500BKU,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001509BDQ,2,14,Sandalias y Chalas,urbano,0,APPLY
RF-001509MZI,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001509PFL,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001509SBD,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001538BLW,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001549BK2,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001589,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001589BK2,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001589BWG,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001589GRE,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001660BK2,2,14,Sandalias y Chalas,urbano,0,APPLY
RF-001755BLA,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001781BK2,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001801,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001801ZEB,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001889BML,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-001949PSI,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002175BRO,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002190GNV,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002190PUR,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002370,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002370BKU,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002370BLC,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002370BLW,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002370BNW,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002370MUR,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002371BLA,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002371BTA,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-00237BLA,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002380BLA,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002380BRO,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002380LOS,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002380PMS,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002380WI2,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002385BTI,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002415DBV,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002415GL2,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002415RS2,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002416BR2,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002416WBR,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002476BLA,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002476BRO,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002476REB,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002519BAG,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002519BLA,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002519BRT,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002519GBL,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002591BKG,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002640BLA,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002640BRO,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002640CAR,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002640RST,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002690BLA,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002789BAN,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-002845BLG,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-01283,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-01333,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-01361,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-01585BTT,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-01781,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-01801,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-01821,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-01889,1,14,Sandalias y Chalas,urbano,0,APPLY
RF-02142,1,14,Sandalias y Chalas,urbano,0,APPLY
