articulo,productos_afectados,cat_antes(ids),cat_despues,especialidades,genero_migrado,accion
488118-018,1,9,Zapatillas,futbol,0,APPLY
488118-070,1,9,Zapatillas,futbol,0,APPLY
488118-414,1,9,Zapatillas,futbol,0,APPLY
509040-002,1,19,Zapatillas,futbol,0,APPLY
509040-010,1,19,Zapatillas,futbol,0,APPLY
509040-013,1,19,Zapatillas,futbol,0,APPLY
511274-1590,1,19,Balones,futbol,0,APPLY
511274-1710,1,19,Balones,futbol,0,APPLY
511274-1810,1,19,Balones,futbol,0,APPLY
511284-1450,1,19,Balones,futbol,0,APPLY
511284-7073,1,19,Balones,futbol,0,APPLY
511284-1711,1,19,Balones,futbol,0,APPLY
102039 06,1,19,Zapatillas,"futbol,sala",0,APPLY
102039 08,1,19,Zapatillas,"futbol,sala",0,APPLY
102039 01,1,19,Zapatillas,"futbol,sala",0,APPLY
102478 01,1,9,Zapatillas,futbol,0,APPLY
102478 04,1,9,Zapatillas,futbol,0,APPLY
102482 04,1,9,Zapatillas,futbol,0,APPLY
5207000000000,3,9;32,Equipamiento Fitness,futbol,0,APPLY
5207000110813,1,9,Equipamiento Fitness,futbol,0,APPLY
5207000130811,1,9,Equipamiento Fitness,futbol,0,APPLY
102697 01,1,9,Zapatillas,futbol,0,APPLY
102697 03,1,9,Zapatillas,futbol,0,APPLY
102699 01,1,9,Zapatillas,futbol,0,APPLY
104204 06,1,9,Zapatillas,futbol,0,APPLY
104204 01,1,9,Zapatillas,futbol,0,APPLY
104212 01,1,19,Zapatillas,futbol,0,APPLY
104339 01,1,19,Zapatillas,futbol,0,APPLY
104341 01,1,19,Zapatillas,futbol,0,APPLY
104344 01,1,19,Zapatillas,futbol,0,APPLY
724933-020,1,19,Zapatillas,"running,urbano",0,APPLY
819135-001,1,19,Zapatillas,"running,urbano",0,APPLY
819135-006,1,19,Zapatillas,"running,urbano",0,APPLY
Q2762000,1,19,Zapatillas,futbol,0,APPLY
Q2765000,1,19,Zapatillas,futbol,0,APPLY
Q2770000,1,19,Zapatillas,futbol,0,APPLY
831969-014,1,9,Zapatillas,futbol,0,APPLY
831969-601,1,9,Zapatillas,futbol,0,APPLY
831969-303,1,9,Zapatillas,futbol,0,APPLY
9612,2,5;19,Zapatillas,futbol,0,APPLY
9616,1,9,Zapatillas,futbol,0,APPLY
9609,1,9,Zapatillas,futbol,0,APPLY
9760,1,9,Zapatillas,futbol,0,APPLY
9766,1,9,Zapatillas,futbol,0,APPLY
P1GD1405,1,9,Zapatillas,futbol,0,APPLY
AF6024,1,9,Zapatillas,"running,urbano",0,APPLY
AF6028,1,9,Zapatillas,"running,urbano",0,APPLY
BB0805,1,19,Zapatillas,"running,urbano",0,APPLY
AH7248-100,1,19,Zapatillas,futbol,0,APPLY
AH7248-006,1,19,Zapatillas,futbol,0,APPLY
AH7248-107,1,19,Zapatillas,futbol,0,APPLY
AV9000,1,19,Accesorios Deportivos,futbol,0,APPLY
AV9095,1,9,Accesorios Deportivos,futbol,0,APPLY
AV9600,2,9,Accesorios Deportivos,futbol,0,APPLY
B22816,1,9,Zapatillas,trekking,0,APPLY
B25468,1,19,Zapatillas,trekking,0,APPLY
B40652,1,19,Zapatillas,trekking,0,APPLY
B44303,1,19,Zapatillas,futbol,0,APPLY
B44304,1,19,Zapatillas,futbol,0,APPLY
G65448,1,19,Zapatillas,futbol,0,APPLY
C16,1,4,Equipamiento Fitness,futbol,0,APPLY
FAML16,2,4,Equipamiento Fitness,futbol,0,APPLY
CAMGL14,1,4,Equipamiento Fitness,futbol,0,APPLY
D67018,1,9,Zapatillas,futbol,0,APPLY
G65423,1,9,Zapatillas,futbol,0,APPLY
Q33913,1,9,Zapatillas,futbol,0,APPLY
1289534-101,1,9,Zapatillas,futbol,0,APPLY
1289534-400,1,9,Zapatillas,futbol,0,APPLY
1289539-101,1,19,Zapatillas,futbol,0,APPLY
G40955,1,9,Zapatillas,futbol,0,APPLY
V23641,1,19,Zapatillas,futbol,0,APPLY
V23642,1,9,Zapatillas,futbol,0,APPLY
LA4OPB,1,9,Equipamiento Fitness,futbol,0,APPLY
LA50PB,2,9,Equipamiento Fitness,futbol,0,APPLY
LAMPTH,1,9,Equipamiento Fitness,futbol,0,APPLY
M1001,4,9,Equipamiento Fitness,futbol,0,APPLY
M1000,3,9,Equipamiento Fitness,futbol,0,APPLY
M1003,2,9,Equipamiento Fitness,futbol,0,APPLY
M36908,1,9,Zapatillas,futbol,0,APPLY
M36909,1,9,Zapatillas,futbol,0,APPLY
X16981,1,9,Zapatillas,futbol,0,APPLY
Q5008000,1,9,Zapatillas,futbol,0,APPLY
Q0925000,1,9,Zapatillas,futbol,0,APPLY
Q5009000,1,9,Zapatillas,futbol,0,APPLY
PITO FOX,1,9,Accesorios Deportivos,futbol,0,APPLY
PITO OFICIAL,1,9,Accesorios Deportivos,futbol,0,APPLY
PITO OFICIAL CLAS,1,9,Accesorios Deportivos,futbol,0,APPLY
AJ6959-060,1,9,Zapatillas,futbol,0,APPLY
AJ6959-717,3,9,Zapatillas,futbol,0,APPLY
AJ6959-600,1,19,Zapatillas,futbol,0,APPLY
BA9688,2,9,Zapatillas,futbol,0,APPLY
BB1051,2,9,Zapatillas,futbol,0,APPLY
BB1060,1,19,Zapatillas,futbol,0,APPLY
S82362,1,9,Zapatillas,futbol,0,APPLY
CP9192,1,9,Zapatillas,futbol,0,APPLY
S82365,1,9,Zapatillas,futbol,0,APPLY
Q5923000,1,9,Zapatillas,futbol,0,APPLY
Q5927000,1,19,Zapatillas,futbol,0,APPLY
Q5963000,1,19,Zapatillas,futbol,0,APPLY
BA9021,2,9,Zapatillas,futbol,0,APPLY
S79632,1,19,Zapatillas,futbol,0,APPLY
S79641,1,19,Zapatillas,futbol,0,APPLY
R6596,1,9,Balones,futbol,0,APPLY
S7286,1,9,Balones,futbol,0,APPLY
T4834,1,9,Balones,futbol,0,APPLY
SC2100-499,1,9,Balones,futbol,0,APPLY
SC2379-076,1,9,Balones,futbol,0,APPLY
SC2708-618,1,9,Balones,futbol,0,APPLY
SC2361-639,1,9,Balones,futbol,0,APPLY
SC2361-701,1,9,Balones,futbol,0,APPLY
SC2361-867,1,9,Balones,futbol,0,APPLY
SC2415-190,1,9,Balones,"futbol,sala",0,APPLY
SC2518-167,1,9,Balones,"futbol,sala",0,APPLY
SC2625-885,1,9,Balones,"futbol,sala",0,APPLY
R0470N,1,9,Balones,futbol,0,APPLY
R0471N,1,9,Balones,futbol,0,APPLY
R8925,1,9,Balones,futbol,0,APPLY
5207000120812,2,9,Equipamiento Fitness,futbol,0,APPLY
5207000170817,1,9,Equipamiento Fitness,futbol,0,APPLY
SET ARQUE,1,9,Equipamiento Fitness,futbol,0,APPLY
81266U-2VZ,2,19,Zapatillas,futbol,0,APPLY
81266U-EPW,1,19,Zapatillas,futbol,0,APPLY
81266U-EPX,1,19,Zapatillas,futbol,0,APPLY
86004U-GXY,1,19,Zapatillas,futbol,0,APPLY
86004U-GY9,2,19,Zapatillas,futbol,0,APPLY
86114U-GXY,2,19,Zapatillas,futbol,0,APPLY
86129U-88D,2,19,Zapatillas,futbol,0,APPLY
86131U-88D,3,19,Zapatillas,futbol,0,APPLY
86131U-GGQ,2,19,Zapatillas,futbol,0,APPLY
AT8150-606,4,9,Zapatillas,futbol,0,APPLY
AT8150-801,2,9,Zapatillas,futbol,0,APPLY
AT8156-801,2,9,Zapatillas,futbol,0,APPLY
CF1199,2,9,Balones,futbol,0,APPLY
CF1201,1,9,Balones,futbol,0,APPLY
CF1204,1,9,Balones,futbol,0,APPLY
FH7342,2,9,Balones,futbol,0,APPLY
FH7349,3,9,Balones,futbol,0,APPLY
FH7356,2,9,Balones,futbol,0,APPLY
1368010-002,2,7,Accesorios Deportivos,,0,APPLY
1368010-013,2,7,Accesorios Deportivos,,0,APPLY
H67174,2,14,Sandalias y Chalas,urbano,0,APPLY
AI0037,1,7,Sandalias y Chalas,urbano,0,APPLY
NESSB430,4,2,Poleras y Camisetas,natacion,0,APPLY
NESSA587,4,2,Poleras y Camisetas,natacion,0,APPLY
91818U-JEM,2,2,Chaquetas y Polerones,futbol,0,APPLY
91818U-JES,2,2,Chaquetas y Polerones,futbol,0,APPLY
894230-739,3,2,Poleras y Camisetas,futbol,0,APPLY
894230-815,2,2,Poleras y Camisetas,futbol,0,APPLY
HA8344,2,2,Chaquetas y Polerones,futbol,0,APPLY
HA8346,2,2,Chaquetas y Polerones,futbol,0,APPLY
O04450,1,22,Buzos y Pantalones,urbano,0,APPLY
O04451,1,22,Buzos y Pantalones,urbano,0,APPLY
O04454,1,22,Buzos y Pantalones,urbano,0,APPLY
O04455,1,22,Buzos y Pantalones,urbano,0,APPLY
O58859,1,22,Buzos y Pantalones,urbano,0,APPLY
O58863,1,22,Buzos y Pantalones,urbano,0,APPLY
O58864,1,22,Chaquetas y Polerones,urbano,0,APPLY
O58865,1,22,Chaquetas y Polerones,urbano,0,APPLY
X13146,1,22,Buzos y Pantalones,urbano,0,APPLY
X24775,1,22,Buzos y Pantalones,urbano,0,APPLY
3893112,2,97,Trajes de Baño,futbol,0,APPLY
K15Z701,2,97,Trajes de Baño,futbol,0,APPLY
45000001,1,21,Poleras y Camisetas,futbol,0,APPLY
45001001,1,21,Poleras y Camisetas,futbol,0,APPLY
X25073,1,97,Poleras y Camisetas,urbano,0,APPLY
X25074,1,97,Poleras y Camisetas,urbano,0,APPLY
24-16A,5,33,Zapatos de Vestir,vestir,0,APPLY
24-16B,1,33,Zapatos de Vestir,vestir,0,APPLY
231,6,5;7;12;63,Zapatillas,skate,0,APPLY
202,10,2;7;9;14;17;45;63,Zapatillas,skate,0,APPLY
304-6986,1,56,Zapatillas,recre,0,APPLY
204-6986,1,56,Zapatillas,recre,0,APPLY
3652,1,63,Zapatillas,skate,0,APPLY
4073,1,63,Zapatillas,skate,0,APPLY
4502,1,63,Zapatillas,skate,0,APPLY
4922,1,63,Zapatillas,skate,0,APPLY
6580,3,87,Sandalias y Chalas,natacion,0,APPLY
6579,2,,Sandalias y Chalas,natacion,0,APPLY
7062,1,63,Zapatos de Vestir,vestir,0,APPLY
7063,1,63,Zapatos de Vestir,vestir,0,APPLY
7963,1,63,Zapatillas,skate,0,APPLY
7961,1,63,Zapatillas,skate,0,APPLY
8306,1,63,Zapatillas,skate,0,APPLY
8308,1,63,Zapatillas,skate,0,APPLY
9203,1,63,Zapatillas,skate,0,APPLY
9204,1,63,Zapatillas,skate,0,APPLY
204,4,2;7;46;63,Zapatillas,skate,0,APPLY
8206,3,2;63,Zapatillas,skate,0,APPLY
MONEDERO1,1,63,Accesorios de Vestuario,,0,APPLY
MONEDERO2,1,63,Accesorios de Vestuario,,0,APPLY
453,4,7;12,Gorros,urbano,0,APPLY
1400,9,6;7;10;12;17;21,Gorros,urbano,0,APPLY
Z19138,1,7,Guantes,futbol,0,APPLY
Z19140,1,7,Guantes,futbol,0,APPLY
AZ9859,1,7,Protecciones,futbol,0,APPLY
AZ9860,1,7,Protecciones,futbol,0,APPLY
BR5317,1,7,Guantes,futbol,0,APPLY
CF0113,1,7,Guantes,futbol,0,APPLY
DRELAO8123,1,108,Protecciones,,0,APPLY
PRELAO8223,1,108,Protecciones,,0,APPLY
F87186,1,7,Guantes,futbol,0,APPLY
G84087,1,7,Guantes,futbol,0,APPLY
F87252,1,7,Guantes,futbol,0,APPLY
M38638,1,7,Guantes,futbol,0,APPLY
20137U-CGC,1,7,Guantes,futbol,0,APPLY
20137U-ZQ1,1,7,Guantes,futbol,0,APPLY
M38662,1,7,Guantes,futbol,0,APPLY
M38663,1,7,Guantes,futbol,0,APPLY
M38733,1,7,Guantes,futbol,0,APPLY
G84105,1,9,Guantes,futbol,0,APPLY
AP7035,1,7,Guantes,futbol,0,APPLY
CW5562,3,7,Guantes,futbol,0,APPLY
G73380,1,7,Guantes,futbol,0,APPLY
G73381,1,7,Guantes,futbol,0,APPLY
S22483,1,7,Guantes,futbol,0,APPLY
X15712,1,7,Guantes,futbol,0,APPLY
S90148,1,7,Guantes,futbol,0,APPLY
S90149,1,7,Guantes,futbol,0,APPLY
V00738,1,7,Guantes,futbol,0,APPLY
V00739,1,7,Guantes,futbol,0,APPLY
V87147,1,7,Guantes,futbol,0,APPLY
V87149,1,7,Guantes,futbol,0,APPLY
5207340194023,2,7,Equipamiento Fitness,futbol,0,APPLY
5207340194986,2,7,Equipamiento Fitness,futbol,0,APPLY
5207435000109,4,7;19,Equipamiento Fitness,futbol,0,APPLY
5207440000000,1,9,Equipamiento Fitness,futbol,0,APPLY
J0011,6,7;9,Accesorios Deportivos,futbol,0,APPLY
J0012,2,7,Accesorios Deportivos,futbol,0,APPLY
SG 00CN,2,7,Protecciones,futbol,0,APPLY
SGOCNC,2,7,Protecciones,futbol,0,APPLY
100247366,4,1,Zapatillas,urbano,0,APPLY
100245892,4,1,Zapatillas,urbano,0,APPLY
100227359,4,1,Zapatillas,"running,urbano",0,APPLY
100244539,4,1,Zapatillas,"running,urbano",0,APPLY
100200461,3,1,Zapatillas,"running,urbano",0,APPLY
100200460,2,1,Zapatillas,"running,urbano",0,APPLY
100237345,2,1,Zapatillas,"running,urbano",0,APPLY
100237347,2,1,Zapatillas,"running,urbano",0,APPLY
5699226,2,1,Zapatillas,"futbol,pasto",0,APPLY
569926,2,1,Zapatillas,"futbol,pasto",0,APPLY
CZ7836-600,2,1,Sandalias y Chalas,urbano,0,APPLY
CZ5478-400,3,1,Sandalias y Chalas,urbano,0,APPLY
FJ2557-100,2,1,Zapatillas,"futbol,pasto",0,APPLY
FJ2587-100,2,1,Zapatillas,"futbol,pasto",0,APPLY
100233092,2,1,Zapatillas,urbano,0,APPLY
100233089,2,1,Zapatillas,urbano,0,APPLY
CD6279-203,5,1,Zapatillas,skate,0,APPLY
CD6279-003,6,1,Zapatillas,skate,0,APPLY
CU4870-101,4,1,Zapatillas,urbano,0,APPLY
CV8727-101,4,1,Zapatillas,urbano,0,APPLY
VN000ZSO186,3,1,Zapatillas,skate,0,APPLY
VN000ZSO187,1,1,Zapatillas,skate,0,APPLY
VN3MVNOOOTU,1,1,Zapatillas,skate,0,APPLY
VN000TUY186,1,1,Zapatillas,skate,0,APPLY
2213,1,46,Zapatillas,oficial,0,APPLY
512,4,12;46;63,Zapatillas,oficial,0,APPLY
VN-0RQRAK8,1,1,Zapatillas,skate,0,APPLY
VN-0RQRAK9,2,1,Zapatillas,skate,0,APPLY
63,3,12;46,Zapatillas,oficial,0,APPLY
78,5,1;13;41;46,Zapatillas,oficial,0,APPLY
6353,1,46,Zapatillas,oficial,0,APPLY
8840,2,26;46,Zapatillas,oficial,0,APPLY
6410,1,1,Zapatillas,urbano,0,APPLY
6510,2,1,Zapatillas,urbano,0,APPLY
6553,2,1,Sandalias y Chalas,natacion,0,APPLY
6554,1,1,Sandalias y Chalas,natacion,0,APPLY
660095,2,1,Zapatillas,recre,0,APPLY
660075,2,1,Zapatillas,recre,0,APPLY
AT7993-906,2,1,Zapatillas,"futbol,baby",0,APPLY
AT7993-010,2,1,Zapatillas,"futbol,baby",0,APPLY
AUTHENTIC U POP,2,1,Zapatillas,skate,0,APPLY
AUTHENTIC U,2,1,Zapatillas,skate,0,APPLY
170410,2,1,Gateadores,,0,APPLY
170510,1,1,Gateadores,,0,APPLY
CN8490-003,4,1,Zapatillas,urbano,0,APPLY
CN8490-100,4,1,Zapatillas,urbano,0,APPLY
Q22957,1,56,Zapatillas,urbano,0,APPLY
Q22959,1,56,Zapatillas,urbano,0,APPLY
CA100088Y,2,1,Zapatillas,urbano,0,APPLY
CA100087Y,3,1,Zapatillas,urbano,0,APPLY
RF-003130BBW,1,1,Zapatillas,skate,0,APPLY
RF-003130BR,1,1,Zapatillas,skate,0,APPLY
VN-0EWZBLK,1,1,Zapatillas,skate,0,APPLY
VN-0EWZNVY,2,1,Zapatillas,skate,0,APPLY
VN-0RRFAIT,1,1,Zapatillas,skate,0,APPLY
VN-0RRFAIU,1,1,Zapatillas,skate,0,APPLY
VN-0SCQ7YW,1,1,Zapatillas,skate,0,APPLY
VN-0SCQ7YX,1,1,Zapatillas,skate,0,APPLY
VN-0T9N76N,1,1,Zapatillas,skate,0,APPLY
VN-0GYQNWD,1,1,Zapatillas,skate,0,APPLY
AVASS21033,10,109,Balones,,0,APPLY
AVASS21008,6,1,Balones,,0,APPLY
660033,1,1,Zapatillas,recre,0,APPLY
660064,2,1,Zapatillas,recre,0,APPLY
660082,2,1,Zapatillas,recre,0,APPLY
660083,2,1,Zapatillas,recre,0,APPLY
AT1801-001,3,1,Zapatillas,"running,urbano",0,APPLY
AT1801-010,2,1,Zapatillas,"running,urbano",0,APPLY
AT6099-030,2,1,Zapatillas,"futbol,baby",0,APPLY
AT6099-104,2,1,Zapatillas,"futbol,baby",0,APPLY
AT8144-104,3,1,Zapatillas,futbol,0,APPLY
AT8145-906,3,1,Zapatillas,futbol,0,APPLY
BQ3999-105,2,1,Zapatillas,"urbano,running",0,APPLY
BQ3999-106,5,1,Zapatillas,"urbano,running",0,APPLY
CA100100M,2,1,Zapatillas,urbano,0,APPLY
CA100103M,4,1,Zapatillas,urbano,0,APPLY
CA100110Y,2,1,Zapatillas,urbano,0,APPLY
CA100112Y,3,1,Zapatillas,urbano,0,APPLY
CJ1682-004,2,1,Zapatillas,urbano,0,APPLY
CJ1682-011,2,1,Zapatillas,urbano,0,APPLY
CJ2067-004,3,1,Zapatillas,"running,urbano",0,APPLY
CJ2067-010,2,1,Zapatillas,"running,urbano",0,APPLY
CJ4066-103,2,1,Zapatillas,urbano,0,APPLY
CJ4066-104,2,1,Zapatillas,urbano,0,APPLY
CP100990M,2,1,Zapatillas,urbano,0,APPLY
CP101687M,2,1,Zapatillas,urbano,0,APPLY
CP101072M,3,1,Zapatillas,urbano,0,APPLY
CP101075M,3,1,Zapatillas,urbano,0,APPLY
CP101112M,2,1,Zapatillas,urbano,0,APPLY
CP101114M,2,1,Zapatillas,urbano,0,APPLY
CP101258Y,2,1,Zapatillas,urbano,0,APPLY
CP101260Y,2,1,Zapatillas,urbano,0,APPLY
CP101306M,2,1,Zapatillas,urbano,0,APPLY
CP101307M,2,1,Zapatillas,urbano,0,APPLY
CQ9246-104,4,1,Zapatillas,urbano,0,APPLY
CU9038-105,3,1,Zapatillas,urbano,0,APPLY
CU9452-004,2,1,Zapatillas,"urbano,running",0,APPLY
CU9453-001,3,1,Zapatillas,"urbano,running",0,APPLY
CV0978-090,2,1,Zapatillas,"futbol,pasto",0,APPLY
CV0978-600,2,1,Zapatillas,"futbol,pasto",0,APPLY
DM3513-002,2,1,Zapatillas,skate,0,APPLY
DM3513-200,2,1,Zapatillas,skate,0,APPLY
GS3882-010,2,1,Zapatillas,urbano,0,APPLY
GS3882-100,2,1,Zapatillas,urbano,0,APPLY
MZ30,4,1,Equipamiento Fitness,tenis,0,APPLY
MZ50,4,1,Equipamiento Fitness,tenis,0,APPLY
VN0A38JAIJU,1,1,Zapatillas,skate,0,APPLY
VN0A38JAJY3,2,1,Zapatillas,skate,0,APPLY
VN0A3IUNOLN,1,1,Zapatillas,skate,0,APPLY
VN0A3IUNVVT,1,1,Zapatillas,skate,0,APPLY
VN0A3MTF187,1,1,Zapatillas,skate,0,APPLY
VN0A3MTJIJU,1,1,Zapatillas,skate,0,APPLY
VN0A3WKZ187,1,1,Zapatillas,skate,0,APPLY
VN0A3WKZ8J7,1,1,Zapatillas,skate,0,APPLY
G57461,2,2,Zapatillas,"training,urbano",0,APPLY
GZ0295,3,2,Zapatillas,"training,urbano",0,APPLY
3102,1,2,Zapatos de Vestir,vestir,0,APPLY
3105,1,2,Zapatos de Vestir,vestir,0,APPLY
8129,1,2,Zapatos de Vestir,vestir,0,APPLY
9141,1,2,Zapatos de Vestir,vestir,0,APPLY
MI36053,2,2,Poleras y Camisetas,futbol,0,APPLY
MI36052,3,1;2,Poleras y Camisetas,futbol,0,APPLY
688446,2,2,Gorros,urbano,0,APPLY
688485,1,2,Gorros,urbano,0,APPLY
688481,2,2,Gorros,urbano,0,APPLY
688482,2,2,Gorros,urbano,0,APPLY
BS8458,5,2,Zapatillas,urbano,0,APPLY
GW2440,3,2,Zapatillas,urbano,0,APPLY
GS2087,7,2,Gorros,urbano,0,APPLY
GS2089,2,2,Gorros,urbano,0,APPLY
GW4957,2,2,Zapatillas,urbano,0,APPLY
GW4964,2,2,Zapatillas,urbano,0,APPLY
AD90231M-WB,3,1,Zapatillas,"basket,urbano",0,APPLY
AD90238M-BB,3,1,Zapatillas,"basket,urbano",0,APPLY
DA8026-004,3,1,Zapatillas,"basket,urbano",0,APPLY
DA8026-331,2,1,Zapatillas,"basket,urbano",0,APPLY
DQ8401-100,3,1,Zapatillas,"basket,urbano",0,APPLY
DQ8401-016,3,1,Zapatillas,"basket,urbano",0,APPLY
DD6958-001,2,1,Zapatillas,"basket,urbano",0,APPLY
DD9304-002,3,1,Zapatillas,"basket,urbano",0,APPLY
DN3687-061,2,1,Zapatillas,"basket,urbano",0,APPLY
DN3687-104,3,1,Zapatillas,"basket,urbano",0,APPLY
14110,2,1,Zapatillas,skate,0,APPLY
14111,2,1,Zapatillas,skate,0,APPLY
1805,2,1,Zapatillas,skate,0,APPLY
1813,2,1,Zapatillas,skate,0,APPLY
160303-3,2,1,Zapatillas,skate,0,APPLY
160303-2,3,1,Zapatillas,skate,0,APPLY
160290-4,2,1,Zapatillas,skate,0,APPLY
160290-2,2,1,Zapatillas,skate,0,APPLY
160325-3,3,1,Zapatillas,skate,0,APPLY
160325-1,3,1,Zapatillas,skate,0,APPLY
160343-1,2,1,Zapatillas,skate,0,APPLY
160343-3,2,1,Zapatillas,skate,0,APPLY
13018,3,1,Zapatillas,skate,0,APPLY
13019,2,1,Zapatillas,skate,0,APPLY
13219,2,1,Zapatillas,skate,0,APPLY
13220,3,1,Zapatillas,skate,0,APPLY
160275-01,2,1,Zapatillas,skate,0,APPLY
160275-03,2,1,Zapatillas,skate,0,APPLY
160294-3,2,1,Zapatillas,skate,0,APPLY
160294-4,2,1,Zapatillas,skate,0,APPLY
160296-2,2,1,Zapatillas,skate,0,APPLY
160296-4,2,1,Zapatillas,skate,0,APPLY
160312-2,4,1,Zapatillas,skate,0,APPLY
160312-4,4,1,Zapatillas,skate,0,APPLY
13006,1,1,Zapatillas,skate,0,APPLY
13005,2,1,Zapatillas,skate,0,APPLY
13136,3,1,Zapatillas,skate,0,APPLY
13137,2,1,Zapatillas,skate,0,APPLY
13226,2,1,Zapatillas,skate,0,APPLY
13183,2,1,Zapatillas,skate,0,APPLY
28R-1,1,1,Zapatillas,"running,urbano",0,APPLY
28R-2,1,1,Zapatillas,"running,urbano",0,APPLY
050321-2,3,1,Zapatillas,urbano,0,APPLY
050321-4,3,1,Zapatillas,urbano,0,APPLY
050315-4,3,1,Zapatillas,urbano,0,APPLY
050315-2,3,1,Zapatillas,urbano,0,APPLY
050400-1,2,1,Zapatillas,urbano,0,APPLY
050400-2,3,1,Zapatillas,urbano,0,APPLY
19511,4,108,Accesorios Deportivos,,0,APPLY
19510,6,108,Accesorios Deportivos,,0,APPLY
066143999335,4,9,Accesorios Deportivos,futbol,0,APPLY
0661432910,3,9,Accesorios Deportivos,futbol,0,APPLY
8434666085,2,9,Balones,futbol,0,APPLY
8434666085002,2,9,Balones,futbol,0,APPLY
MEDIDOR PRESION,3,4,Equipamiento Fitness,futbol,0,APPLY
BIMBIN DE PIEL,2,4,Equipamiento Fitness,futbol,0,APPLY
510769-1090,2,19,Balones,"futbol,baby",0,APPLY
510769-1711,1,19,Balones,"futbol,baby",0,APPLY
AP0396,2,9,Balones,futbol,0,APPLY
AP0394,1,9,Balones,futbol,0,APPLY
2.10.34,2,4,Equipamiento Fitness,futbol,0,APPLY
2.10.30,2,4,Equipamiento Fitness,futbol,0,APPLY
AP0400,2,9,Balones,futbol,0,APPLY
AP0401,1,9,Balones,futbol,0,APPLY
SET ARO CUADRADO,2,9,Equipamiento Fitness,futbol,0,APPLY
SET ARO HEXAGONAL,2,9,Equipamiento Fitness,futbol,0,APPLY
082669 01,1,9,Balones,futbol,0,APPLY
032898 01,3,19,Balones,futbol,0,APPLY
25389U-137,1,9,Balones,futbol,0,APPLY
25389U-356,1,9,Balones,futbol,0,APPLY
29032,4,9,Accesorios Deportivos,futbol,0,APPLY
29033,2,9,Accesorios Deportivos,futbol,0,APPLY
29064,1,9,Accesorios Deportivos,futbol,0,APPLY
29067,2,9,Accesorios Deportivos,futbol,0,APPLY
3000116-401,1,19,Zapatillas,"futbol,pasto",0,APPLY
3000116-600,1,19,Zapatillas,"futbol,pasto",0,APPLY
081660 01,1,19,Zapatillas,"futbol,baby",0,APPLY
081660 04,1,19,Zapatillas,"futbol,baby",0,APPLY
082917 01,2,9,Balones,futbol,0,APPLY
082917 04,1,9,Balones,futbol,0,APPLY
083765 01,4,9,Balones,"futbol,baby",0,APPLY
083765 02,4,9,Balones,"futbol,baby",0,APPLY
RED ETO2,1,19,Equipamiento Fitness,futbol,0,APPLY
RED ETO,2,19,Equipamiento Fitness,futbol,0,APPLY
0102059131,2,9,Balones,futbol,0,APPLY
102059123,2,9,Balones,futbol,0,APPLY
3490,2,9;53,Zapatillas,"futbol,pasto",0,APPLY
9749,1,9,Zapatillas,"futbol,pasto",0,APPLY
0201040209,2,9,Equipamiento Fitness,futbol,0,APPLY
AV09S1,1,9,Equipamiento Fitness,futbol,0,APPLY
3527,1,9,Zapatillas,"futbol,pasto",0,APPLY
M3527000,1,9,Zapatillas,"futbol,pasto",0,APPLY
1033217010,2,4,Equipamiento Fitness,futbol,0,APPLY
780799,1,4,Equipamiento Fitness,futbol,0,APPLY
4051309385776,1,9,Equipamiento Fitness,futbol,0,APPLY
4051310000000,6,9;19;50,Equipamiento Fitness,futbol,0,APPLY
4051309681786,2,9,Guantes,futbol,0,APPLY
4051309681793,2,9,Guantes,futbol,0,APPLY
4051309841340,2,9,Guantes,futbol,0,APPLY
4051309841364,2,9,Guantes,futbol,0,APPLY
4135755-0190,1,9,Balones,futbol,0,APPLY
4135759-0039,2,9,Balones,futbol,0,APPLY
415131-608,1,19,Zapatillas,"sala,futbol",0,APPLY
415131-701,1,19,Zapatillas,"sala,futbol",0,APPLY
419873-486,1,4,Equipamiento Fitness,futbol,0,APPLY
478320-410,1,4,Equipamiento Fitness,futbol,0,APPLY
426065-462,1,4,Chaquetas y Polerones,urbano,0,APPLY
426065-616,1,4,Chaquetas y Polerones,urbano,0,APPLY
428731-105,2,9,Zapatillas,"pasto,futbol",0,APPLY
428731-414,1,9,Zapatillas,"pasto,futbol",0,APPLY
4343,1,9,Zapatillas,"pasto,futbol",0,APPLY
7638,1,9,Zapatillas,"pasto,futbol",0,APPLY
442460-030,1,9,Zapatillas,futbol,0,APPLY
442461-030,1,19,Zapatillas,futbol,0,APPLY
454316-703,1,9,Zapatillas,"pasto,futbol",0,APPLY
509085-703,1,9,Zapatillas,"pasto,futbol",0,APPLY
4596,1,9,Equipamiento Fitness,futbol,0,APPLY
5207,3,2;4,Equipamiento Fitness,futbol,0,APPLY
459703-170,1,19,Zapatillas,"pasto,futbol",0,APPLY
472541-170,1,9,Zapatillas,"pasto,futbol",0,APPLY
472559-060,1,9,Zapatillas,"pasto,futbol",0,APPLY
472559-170,1,9,Zapatillas,"pasto,futbol",0,APPLY
476702-464,1,9,Zapatillas,"pasto,futbol",0,APPLY
441985-505,1,9,Zapatillas,"pasto,futbol",0,APPLY
4779,1,19,Zapatillas,futbol,0,APPLY
4985,1,19,Zapatillas,futbol,0,APPLY
481497-604,1,4,Poleras y Camisetas,futbol,0,APPLY
481497-618,1,4,Poleras y Camisetas,futbol,0,APPLY
